"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"881369050949046272","https://twitter.com/nickwan/status/881369050949046272","even with that pop, manny has all these head taps this round...","2017-07-02 04:28 +0000","142.0","1.0","0.007042253521126761","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881367949214441472","https://twitter.com/nickwan/status/881367949214441472","horn 46
pac 49

easy call that round","2017-07-02 04:24 +0000","137.0","2.0","0.014598540145985401","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881367600021860352","https://twitter.com/nickwan/status/881367600021860352","keep thinking that ""oxmar"" sign actually says ""obama"" 

it doesn't.","2017-07-02 04:23 +0000","149.0","1.0","0.006711409395973154","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881367373512572928","https://twitter.com/nickwan/status/881367373512572928","those liver shots are not fun. haven't seen horn land body shots much","2017-07-02 04:22 +0000","145.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881366990094512130","https://twitter.com/nickwan/status/881366990094512130","horn 37
pac 39

could have been for horn if you favored the early power in the round","2017-07-02 04:20 +0000","155.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881366553496879104","https://twitter.com/nickwan/status/881366553496879104","this is a spirited round","2017-07-02 04:18 +0000","116.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881365995826401280","https://twitter.com/nickwan/status/881365995826401280","horn did have more volume, but pac landed a lot without a lot of volume","2017-07-02 04:16 +0000","148.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881365874984316933","https://twitter.com/nickwan/status/881365874984316933","horn 28
pac 29","2017-07-02 04:16 +0000","369.0","2.0","0.005420054200542005","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881364981941403650","https://twitter.com/nickwan/status/881364981941403650","horn 19
pac 19

that was a close one rd 2 tho","2017-07-02 04:12 +0000","125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881363809826463749","https://twitter.com/nickwan/status/881363809826463749","horn 10
pac 9","2017-07-02 04:08 +0000","130.0","2.0","0.015384615384615385","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881362876937777153","https://twitter.com/nickwan/status/881362876937777153","before i went to grad school, someone asked me if i'm ""going to save Freddie Roach?""

has parkinson's. i didn't, but great people are trying","2017-07-02 04:04 +0000","219.0","7.0","0.0319634703196347","0.0","0.0","3.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881361868383760384","https://twitter.com/nickwan/status/881361868383760384","midnight live ESPN is pretty cool tho","2017-07-02 04:00 +0000","157.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881361587260489728","https://twitter.com/nickwan/status/881361587260489728","@BenSaunders they literally went after our twitter science friends so fuck this shit","2017-07-02 03:59 +0000","577.0","22.0","0.038128249566724434","0.0","1.0","4.0","3.0","0.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881361170380337152","https://twitter.com/nickwan/status/881361170380337152","pacquiao","2017-07-02 03:57 +0000","165.0","2.0","0.012121212121212121","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881360135167385604","https://twitter.com/nickwan/status/881360135167385604","@alyndanoel Lmao","2017-07-02 03:53 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881306006436884485","https://twitter.com/nickwan/status/881306006436884485","....chicken and waffles though https://t.co/scqB8ZMrxM","2017-07-02 00:18 +0000","452.0","11.0","0.024336283185840708","1.0","1.0","5.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880996524527947776","https://twitter.com/nickwan/status/880996524527947776","wendy's currently in the lead. leaving in a few mins... 

cheesy gordita crunches or a crap ton of sliders still possible! https://t.co/bRMyEhc6Le","2017-07-01 03:48 +0000","214.0","1.0","0.004672897196261682","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880996180028739584","https://twitter.com/nickwan/status/880996180028739584","@HubsPhD @schoppik THIS IS SABOTAGE","2017-07-01 03:47 +0000","146.0","10.0","0.0684931506849315","0.0","1.0","2.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880986610845790208","https://twitter.com/nickwan/status/880986610845790208","@amy_nusbaum Politickled","2017-07-01 03:09 +0000","57.0","2.0","0.03508771929824561","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880985846018703360","https://twitter.com/nickwan/status/880985846018703360","@BoozyBrain  https://t.co/YtoYFKBVrU","2017-07-01 03:06 +0000","173.0","14.0","0.08092485549132948","0.0","0.0","4.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","24","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880985497937604614","https://twitter.com/nickwan/status/880985497937604614","Damn, white Castle really coming in hot https://t.co/bRMyEhc6Le","2017-07-01 03:04 +0000","281.0","12.0","0.042704626334519574","0.0","1.0","1.0","1.0","2.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880983040650084352","https://twitter.com/nickwan/status/880983040650084352","@KipnissNathan @SFOpera @ATTPark Oh shit!","2017-07-01 02:54 +0000","26.0","4.0","0.15384615384615385","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880982532287860737","https://twitter.com/nickwan/status/880982532287860737","@KipnissNathan Whaaaat!","2017-07-01 02:52 +0000","22.0","9.0","0.4090909090909091","0.0","1.0","0.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
